ID,Year_Birth,Education,Marital_Status,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Response,Complain,Country,Income,Age,Total_Spending,Total_Purchases,Total_Campaign_Responses,Customer_Segment,Income_Clean,Campaign_Engagement,Age_Group,Preferred_Channel,Total_Children,Household_Segment,Deal_Purchase_Ratio,Deal_Purchase_Rate,Web_Purchase_Visit_Ratio,Recency_Segment,Response_Status
7279,1969,PhD,Together,0,0,2013-09-30,3,260,86,559,63,9,67,1,4,6,4,2,0,0,0,0,0,0,0,USA,69476.0,45.0,1044,14,0,High Value,69476.0,No Response,45-54,Catalog,0,No Children,0.07142857142857142,7.142857142857142,2.0,0-30 Days,Non-Responder
10582,1979,Graduation,Married,0,1,2013-07-03,3,180,32,348,76,32,90,2,5,2,12,2,0,0,0,0,0,0,0,Germany,72063.0,35.0,758,19,0,Medium Value,72063.0,No Response,35-44,Store,1,One Child,0.10526315789473684,10.526315789473683,2.5,0-30 Days,Non-Responder
4470,1962,Master,Married,0,1,2013-06-10,3,62,1,44,6,5,22,1,2,1,4,4,0,0,0,0,0,0,0,Spain,58646.0,52.0,140,7,0,Medium Value,58646.0,No Response,45-54,Store,1,One Child,0.14285714285714285,14.285714285714285,0.5,0-30 Days,Non-Responder
6183,1962,Master,Married,0,1,2013-06-10,3,62,1,44,6,5,22,1,2,1,4,4,0,0,0,0,0,0,0,Germany,58646.0,52.0,140,7,0,Medium Value,58646.0,No Response,45-54,Store,1,One Child,0.14285714285714285,14.285714285714285,0.5,0-30 Days,Non-Responder
6379,1949,Master,Widow,1,1,2013-05-29,3,67,1,20,0,2,31,3,2,2,2,7,0,0,0,0,0,1,0,USA,47570.0,65.0,121,6,0,Medium Value,47570.0,No Response,65+,Web,2,Two or More Children,0.5,50.0,0.2857142857142857,0-30 Days,Responder
8601,1980,Graduation,Married,0,1,2013-04-29,3,421,76,536,82,178,102,2,8,6,5,4,0,0,0,0,0,0,0,Australia,80011.0,34.0,1395,19,0,High Value,80011.0,No Response,25-34,Web,1,One Child,0.10526315789473684,10.526315789473683,2.0,0-30 Days,Non-Responder
4827,1956,PhD,Single,0,1,2013-03-10,3,154,22,202,39,30,8,5,4,2,9,4,0,0,0,0,0,1,0,Spain,54998.0,58.0,455,15,0,Medium Value,54998.0,No Response,55-64,Store,1,One Child,0.3333333333333333,33.33333333333333,1.0,0-30 Days,Responder
6715,1948,PhD,Single,0,1,2013-01-02,3,502,19,132,0,6,26,6,6,2,11,6,0,0,0,0,0,0,0,Spain,60200.0,66.0,685,19,0,Medium Value,60200.0,No Response,65+,Store,1,One Child,0.3157894736842105,31.57894736842105,1.0,0-30 Days,Non-Responder
10676,1982,Graduation,Married,0,0,2012-11-02,3,145,193,459,205,26,145,2,3,8,7,2,0,0,0,0,0,1,0,Spain,63211.0,32.0,1173,18,0,High Value,63211.0,No Response,25-34,Catalog,0,No Children,0.1111111111111111,11.11111111111111,1.5,0-30 Days,Responder
1041,1973,PhD,Single,0,1,2012-10-18,3,322,3,50,4,3,42,5,7,1,6,8,0,0,0,0,0,1,0,Saudi Arabia,48432.0,41.0,424,14,0,Medium Value,48432.0,No Response,35-44,Web,1,One Child,0.35714285714285715,35.714285714285715,0.875,0-30 Days,Responder
492,1973,PhD,Other,0,1,2012-10-18,3,322,3,50,4,3,42,5,7,1,6,8,0,0,0,0,0,0,0,Canada,48432.0,41.0,424,14,0,Medium Value,48432.0,No Response,35-44,Web,1,One Child,0.35714285714285715,35.714285714285715,0.875,0-30 Days,Non-Responder
11133,1973,PhD,Other,0,1,2012-10-18,3,322,3,50,4,3,42,5,7,1,6,8,0,0,0,0,0,1,0,India,48432.0,41.0,424,14,0,Medium Value,48432.0,No Response,35-44,Web,1,One Child,0.35714285714285715,35.714285714285715,0.875,0-30 Days,Responder
4491,1949,Master,Married,1,1,2012-10-01,3,1099,0,45,0,0,34,11,3,4,10,8,0,1,0,0,0,0,0,Spain,62845.0,65.0,1178,17,1,High Value,62845.0,Low Engagement,65+,Store,2,Two or More Children,0.6470588235294118,64.70588235294117,0.375,0-30 Days,Non-Responder
873,1949,Master,Married,1,1,2012-10-01,3,1099,0,45,0,0,34,11,3,4,10,8,0,1,0,0,0,1,0,Spain,62845.0,65.0,1178,17,1,High Value,62845.0,Low Engagement,65+,Store,2,Two or More Children,0.6470588235294118,64.70588235294117,0.375,0-30 Days,Responder
1631,1965,PhD,Together,0,0,2012-09-03,3,890,63,292,0,25,12,4,8,4,7,6,0,0,0,0,0,1,0,Germany,65220.0,49.0,1282,19,0,High Value,65220.0,No Response,45-54,Web,0,No Children,0.21052631578947367,21.052631578947366,1.3333333333333333,0-30 Days,Responder
8278,1990,PhD,Married,0,0,2012-08-26,3,863,83,547,86,99,33,1,8,2,5,5,0,0,0,0,0,0,0,Spain,74214.0,24.0,1711,15,0,High Value,74214.0,No Response,Under 25,Web,0,No Children,0.06666666666666667,6.666666666666667,1.6,0-30 Days,Non-Responder
6815,1980,2n Cycle,Married,0,0,2014-05-23,4,448,21,125,52,101,62,0,7,6,8,2,1,0,1,1,0,1,0,Spain,96547.0,34.0,809,21,3,Medium Value,96547.0,High Engagement,25-34,Store,0,No Children,0.0,0.0,3.5,0-30 Days,Responder
254,1955,Graduation,Together,0,1,2014-05-17,4,399,4,30,6,4,30,3,7,1,7,7,0,1,0,0,0,0,0,Spain,53863.0,59.0,473,15,1,Medium Value,53863.0,Low Engagement,55-64,Web,1,One Child,0.2,20.0,1.0,0-30 Days,Non-Responder
1349,1970,Graduation,Married,2,0,2014-04-21,4,85,7,24,2,3,27,1,3,1,3,6,0,0,0,0,0,0,0,India,50447.0,44.0,148,7,0,Medium Value,50447.0,No Response,35-44,Web,2,Two or More Children,0.14285714285714285,14.285714285714285,0.5,0-30 Days,Non-Responder
2534,1953,Graduation,Married,0,1,2014-04-21,4,97,1,41,6,2,41,2,4,1,3,7,0,0,0,0,0,0,0,Australia,37716.0,61.0,188,8,0,Medium Value,37716.0,No Response,55-64,Web,1,One Child,0.25,25.0,0.5714285714285714,0-30 Days,Non-Responder
2130,1982,Graduation,Together,2,0,2014-03-23,4,35,3,67,10,8,24,1,3,1,3,6,0,0,0,0,0,1,0,Saudi Arabia,45203.0,32.0,147,7,0,Medium Value,45203.0,No Response,25-34,Web,2,Two or More Children,0.14285714285714285,14.285714285714285,0.5,0-30 Days,Responder
2296,1975,Master,Married,1,0,2013-12-16,4,3,2,11,2,2,10,1,1,0,2,6,1,0,0,0,0,0,0,Spain,37368.0,39.0,30,3,1,Low Value,37368.0,Low Engagement,35-44,Store,1,One Child,0.3333333333333333,33.33333333333333,0.16666666666666666,0-30 Days,Non-Responder
3799,1955,Graduation,Married,0,1,2013-11-26,4,315,35,322,46,7,143,3,7,2,11,5,0,0,0,0,0,0,0,USA,67225.0,59.0,868,20,0,High Value,67225.0,No Response,55-64,Store,1,One Child,0.15,15.0,1.4,0-30 Days,Non-Responder
11084,1976,Master,Together,0,1,2013-11-14,4,738,0,232,13,20,50,2,3,5,7,7,0,0,0,0,0,1,0,Canada,65104.0,38.0,1053,15,0,High Value,65104.0,No Response,35-44,Store,1,One Child,0.13333333333333333,13.333333333333334,0.42857142857142855,0-30 Days,Responder
5172,1976,Master,Together,0,1,2013-11-14,4,738,0,232,13,20,50,2,3,5,7,7,0,0,0,0,0,0,0,Spain,65104.0,38.0,1053,15,0,High Value,65104.0,No Response,35-44,Store,1,One Child,0.13333333333333333,13.333333333333334,0.42857142857142855,0-30 Days,Non-Responder
9504,1949,Master,Married,0,0,2013-11-06,4,179,28,520,111,123,47,1,3,8,13,1,0,0,0,0,0,1,0,Spain,81698.0,65.0,1008,24,0,High Value,81698.0,No Response,65+,Store,0,No Children,0.041666666666666664,4.166666666666666,3.0,0-30 Days,Responder
850,1968,Graduation,Single,0,1,2013-10-06,4,381,28,215,84,28,21,2,6,5,9,3,0,0,0,0,0,0,0,Spain,70566.0,46.0,757,20,0,Medium Value,70566.0,No Response,45-54,Store,1,One Child,0.1,10.0,2.0,0-30 Days,Non-Responder
4477,1958,Graduation,Together,0,1,2013-09-27,4,247,49,159,7,82,109,1,5,2,10,4,0,0,0,0,0,0,0,Germany,69096.0,56.0,653,17,0,Medium Value,69096.0,No Response,55-64,Store,1,One Child,0.058823529411764705,5.88235294117647,1.25,0-30 Days,Non-Responder
1945,1962,Graduation,Married,0,1,2013-09-18,4,711,36,217,172,96,168,3,7,4,7,4,0,1,0,1,0,0,0,Spain,71434.0,52.0,1400,18,2,High Value,71434.0,Medium Engagement,45-54,Web,1,One Child,0.16666666666666666,16.666666666666664,1.75,0-30 Days,Non-Responder
7685,1978,Graduation,Married,1,0,2013-09-09,4,30,8,12,8,8,12,1,2,0,4,5,0,0,0,0,0,0,0,Spain,33039.0,36.0,78,6,0,Low Value,33039.0,No Response,35-44,Store,1,One Child,0.16666666666666666,16.666666666666664,0.4,0-30 Days,Non-Responder
6310,1978,Graduation,Married,1,0,2013-09-09,4,30,8,12,8,8,12,1,2,0,4,5,0,0,0,0,0,0,0,Canada,33039.0,36.0,78,6,0,Low Value,33039.0,No Response,35-44,Store,1,One Child,0.16666666666666666,16.666666666666664,0.4,0-30 Days,Non-Responder
10832,1958,Graduation,Together,0,0,2013-07-18,4,288,10,30,4,10,125,1,6,1,6,6,0,0,0,0,0,0,0,Spain,46610.0,56.0,467,13,0,Medium Value,46610.0,No Response,55-64,Web,0,No Children,0.07692307692307693,7.6923076923076925,1.0,0-30 Days,Non-Responder
3025,1958,Graduation,Single,0,1,2013-07-08,4,212,6,69,4,12,3,3,6,1,5,7,0,0,0,0,0,0,0,Canada,49967.0,56.0,306,12,0,Medium Value,49967.0,No Response,55-64,Web,1,One Child,0.25,25.0,0.8571428571428571,0-30 Days,Non-Responder
2404,1976,Graduation,Married,1,1,2013-05-27,4,173,4,30,3,6,41,4,5,1,4,7,0,0,0,0,0,0,0,USA,53359.0,38.0,257,10,0,Medium Value,53359.0,No Response,35-44,Web,2,Two or More Children,0.4,40.0,0.7142857142857143,0-30 Days,Non-Responder
8581,1971,Master,Married,1,1,2013-03-05,4,604,0,100,19,0,28,9,10,2,8,8,0,0,0,0,0,0,0,Spain,49505.0,43.0,751,20,0,Medium Value,49505.0,No Response,35-44,Web,2,Two or More Children,0.45,45.0,1.25,0-30 Days,Non-Responder
8755,1946,Master,Married,0,0,2013-02-20,4,482,34,471,119,68,22,1,3,5,9,7,0,0,0,0,0,0,0,Australia,68657.0,68.0,1196,17,0,High Value,68657.0,No Response,65+,Store,0,No Children,0.058823529411764705,5.88235294117647,0.42857142857142855,0-30 Days,Non-Responder
10177,1954,Graduation,Divorced,0,1,2013-02-14,4,531,69,300,150,138,150,3,5,4,8,2,0,0,0,0,0,0,0,Spain,72071.0,60.0,1338,17,0,High Value,72071.0,No Response,55-64,Store,1,One Child,0.17647058823529413,17.647058823529413,2.5,0-30 Days,Non-Responder
2429,1954,Graduation,Divorced,0,1,2013-02-14,4,531,69,300,150,138,150,3,5,4,8,2,0,0,0,0,0,0,0,Canada,72071.0,60.0,1338,17,0,High Value,72071.0,No Response,55-64,Store,1,One Child,0.17647058823529413,17.647058823529413,2.5,0-30 Days,Non-Responder
8920,1967,Master,Single,1,0,2013-01-12,4,448,40,469,80,0,91,3,11,2,12,7,0,0,0,0,0,0,0,India,59235.0,47.0,1128,25,0,High Value,59235.0,No Response,45-54,Store,1,One Child,0.12,12.0,1.5714285714285714,0-30 Days,Non-Responder
8430,1957,Graduation,Together,0,1,2012-12-24,4,9,0,6,3,1,3,1,0,0,3,5,0,0,0,0,0,0,0,Australia,21994.0,57.0,22,3,0,Low Value,21994.0,No Response,55-64,Store,1,One Child,0.3333333333333333,33.33333333333333,0.0,0-30 Days,Non-Responder
8619,1957,Graduation,Together,0,1,2012-12-24,4,9,0,6,3,1,3,1,0,0,3,5,0,0,0,0,0,0,0,Spain,21994.0,57.0,22,3,0,Low Value,21994.0,No Response,55-64,Store,1,One Child,0.3333333333333333,33.33333333333333,0.0,0-30 Days,Non-Responder
8996,1957,PhD,Married,2,1,2012-11-19,4,230,42,192,49,37,53,12,7,2,8,9,0,0,0,0,0,0,0,Germany,51381.5,57.0,603,17,0,Medium Value,51381.5,No Response,55-64,Store,3,Two or More Children,0.7058823529411765,70.58823529411765,0.7777777777777778,0-30 Days,Non-Responder
7233,1972,Graduation,Married,0,0,2012-09-17,4,496,32,849,229,48,128,2,5,3,6,4,0,0,0,1,0,0,0,Canada,69209.0,42.0,1782,14,1,High Value,69209.0,Low Engagement,35-44,Store,0,No Children,0.14285714285714285,14.285714285714285,1.25,0-30 Days,Non-Responder
6678,1989,Graduation,Together,1,0,2014-03-28,5,33,4,24,4,2,5,2,3,0,4,7,0,0,0,0,0,0,0,India,31928.0,25.0,72,7,0,Low Value,31928.0,No Response,25-34,Store,1,One Child,0.2857142857142857,28.57142857142857,0.42857142857142855,0-30 Days,Non-Responder
830,1987,PhD,Single,0,0,2014-02-24,5,784,48,560,42,176,48,1,4,6,4,3,0,0,1,1,0,1,0,India,74004.0,27.0,1658,14,2,High Value,74004.0,Medium Engagement,25-34,Catalog,0,No Children,0.07142857142857142,7.142857142857142,1.3333333333333333,0-30 Days,Responder
6365,1987,2n Cycle,Married,0,0,2013-09-02,5,10,12,12,25,1,20,1,2,0,3,6,0,0,0,0,0,0,0,India,30390.0,27.0,80,5,0,Low Value,30390.0,No Response,25-34,Store,0,No Children,0.2,20.0,0.3333333333333333,0-30 Days,Non-Responder
6770,1985,Graduation,Married,1,0,2013-08-20,5,5,13,14,0,5,31,2,2,1,2,6,1,0,0,0,0,1,0,USA,21355.0,29.0,68,5,1,Low Value,21355.0,Low Engagement,25-34,Web,1,One Child,0.4,40.0,0.3333333333333333,0-30 Days,Responder
2261,1969,Graduation,Married,1,0,2013-06-23,5,4,1,5,2,0,4,1,1,0,2,7,0,0,0,0,0,0,0,Germany,26304.0,45.0,16,3,0,Low Value,26304.0,No Response,45-54,Store,1,One Child,0.3333333333333333,33.33333333333333,0.14285714285714285,0-30 Days,Non-Responder
1031,1989,2n Cycle,Married,0,0,2013-05-05,5,600,20,350,29,30,33,1,6,9,10,2,0,0,1,0,0,0,0,India,85710.0,25.0,1062,25,1,High Value,85710.0,Low Engagement,25-34,Store,0,No Children,0.04,4.0,3.0,0-30 Days,Non-Responder
10089,1974,Graduation,Divorced,0,0,2013-04-05,5,168,148,444,32,172,148,1,6,9,13,2,0,1,1,1,1,1,0,Saudi Arabia,102692.0,40.0,1112,28,4,High Value,102692.0,High Engagement,35-44,Store,0,No Children,0.03571428571428571,3.571428571428571,3.0,0-30 Days,Responder
9256,1971,Graduation,Single,0,1,2013-01-04,5,493,26,206,116,80,80,4,8,3,12,6,0,0,0,0,0,0,0,Spain,58350.0,43.0,1001,23,0,High Value,58350.0,No Response,35-44,Store,1,One Child,0.17391304347826086,17.391304347826086,1.3333333333333333,0-30 Days,Non-Responder
10641,1978,Graduation,Single,1,1,2012-12-27,5,6,5,4,13,4,25,4,2,1,3,6,0,0,0,0,0,0,0,Spain,7500.0,36.0,57,6,0,Low Value,7500.0,No Response,35-44,Store,2,Two or More Children,0.6666666666666666,66.66666666666666,0.3333333333333333,0-30 Days,Non-Responder
624,1984,Master,Single,0,0,2012-11-10,5,6,4,1,7,2,15,1,0,1,2,6,1,0,0,0,0,1,0,Saudi Arabia,18890.0,30.0,35,3,1,Low Value,18890.0,Low Engagement,25-34,Store,0,No Children,0.3333333333333333,33.33333333333333,0.0,0-30 Days,Responder
4211,1986,Basic,Married,1,0,2012-10-29,5,4,12,5,3,16,17,2,2,0,3,7,0,0,0,0,0,0,0,Canada,20425.0,28.0,57,5,0,Low Value,20425.0,No Response,25-34,Store,1,One Child,0.4,40.0,0.2857142857142857,0-30 Days,Non-Responder
1407,1986,Basic,Married,1,0,2012-10-29,5,4,12,5,3,16,17,2,2,0,3,7,0,0,0,0,0,0,0,Germany,20425.0,28.0,57,5,0,Low Value,20425.0,No Response,25-34,Store,1,One Child,0.4,40.0,0.2857142857142857,0-30 Days,Non-Responder
10356,1957,PhD,Divorced,1,1,2012-09-22,5,29,0,2,0,0,1,1,1,0,3,7,0,0,0,0,0,0,0,Spain,41437.0,57.0,32,4,0,Low Value,41437.0,No Response,55-64,Store,2,Two or More Children,0.25,25.0,0.14285714285714285,0-30 Days,Non-Responder
9323,1949,Master,Together,0,1,2012-09-07,5,520,8,223,32,49,42,4,10,5,7,8,1,0,0,0,0,1,0,Mexico,49912.0,65.0,874,22,1,High Value,49912.0,Low Engagement,65+,Web,1,One Child,0.18181818181818182,18.181818181818183,1.25,0-30 Days,Responder
1146,1949,Master,Together,0,1,2012-09-07,5,520,8,223,32,49,42,4,10,5,7,8,1,0,0,0,0,1,0,Australia,49912.0,65.0,874,22,1,High Value,49912.0,Low Engagement,65+,Web,1,One Child,0.18181818181818182,18.181818181818183,1.25,0-30 Days,Responder
6343,1959,Graduation,Married,0,1,2014-03-31,6,835,73,380,114,73,43,1,6,9,7,2,0,1,0,0,0,0,0,Australia,79823.0,55.0,1518,22,1,High Value,79823.0,Low Engagement,55-64,Catalog,1,One Child,0.045454545454545456,4.545454545454546,3.0,0-30 Days,Non-Responder
8545,1954,Graduation,Divorced,0,0,2014-03-21,6,1296,17,311,45,69,51,1,2,4,10,1,0,1,1,1,1,1,0,Spain,85683.0,60.0,1789,16,4,High Value,85683.0,High Engagement,55-64,Store,0,No Children,0.0625,6.25,2.0,0-30 Days,Responder
8275,1965,PhD,Divorced,1,1,2014-02-09,6,16,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,Spain,47025.0,49.0,20,3,0,Low Value,47025.0,No Response,45-54,Store,2,Two or More Children,0.3333333333333333,33.33333333333333,0.14285714285714285,0-30 Days,Non-Responder
10673,1976,PhD,Married,0,1,2013-11-17,6,760,80,466,17,13,80,1,6,9,5,3,0,0,0,0,0,0,0,Saudi Arabia,68397.0,38.0,1416,20,0,High Value,68397.0,No Response,35-44,Catalog,1,One Child,0.05,5.0,2.0,0-30 Days,Non-Responder
8799,1984,PhD,Married,1,0,2013-09-23,6,70,6,69,2,3,3,3,3,1,4,7,0,0,0,0,0,0,0,Spain,38175.0,30.0,153,8,0,Medium Value,38175.0,No Response,25-34,Store,1,One Child,0.375,37.5,0.42857142857142855,0-30 Days,Non-Responder
67,1972,Master,Single,1,1,2013-09-18,6,68,0,16,0,0,8,3,2,0,4,7,0,0,0,0,0,0,0,Spain,46423.0,42.0,92,6,0,Low Value,46423.0,No Response,35-44,Store,2,Two or More Children,0.5,50.0,0.2857142857142857,0-30 Days,Non-Responder
9923,1972,Master,Single,1,1,2013-09-18,6,68,0,16,0,0,8,3,2,0,4,7,0,0,0,0,0,0,0,Spain,46423.0,42.0,92,6,0,Low Value,46423.0,No Response,35-44,Store,2,Two or More Children,0.5,50.0,0.2857142857142857,0-30 Days,Non-Responder
2814,1976,Master,Together,1,0,2013-06-27,6,9,1,5,4,5,7,1,1,0,3,7,0,0,0,0,0,0,0,Saudi Arabia,30560.0,38.0,31,4,0,Low Value,30560.0,No Response,35-44,Store,1,One Child,0.25,25.0,0.14285714285714285,0-30 Days,Non-Responder
2711,1976,Master,Together,1,0,2013-06-27,6,9,1,5,4,5,7,1,1,0,3,7,0,0,0,0,0,0,0,Canada,30560.0,38.0,31,4,0,Low Value,30560.0,No Response,35-44,Store,1,One Child,0.25,25.0,0.14285714285714285,0-30 Days,Non-Responder
4320,1979,Graduation,Single,0,1,2013-03-28,6,325,83,300,86,58,91,1,6,4,12,3,0,0,0,0,0,0,0,Spain,60152.0,35.0,943,22,0,High Value,60152.0,No Response,35-44,Store,1,One Child,0.045454545454545456,4.545454545454546,2.0,0-30 Days,Non-Responder
10451,1965,Graduation,Together,1,1,2013-03-12,6,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,0,Saudi Arabia,29672.0,49.0,25,3,0,Low Value,29672.0,No Response,45-54,Store,2,Two or More Children,0.3333333333333333,33.33333333333333,0.0,0-30 Days,Non-Responder
4198,1965,Graduation,Together,1,1,2013-03-12,6,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,0,Spain,29672.0,49.0,25,3,0,Low Value,29672.0,No Response,45-54,Store,2,Two or More Children,0.3333333333333333,33.33333333333333,0.0,0-30 Days,Non-Responder
10814,1947,Graduation,Together,0,0,2013-01-16,6,303,23,751,82,26,191,1,6,5,13,4,0,0,0,0,0,1,0,Spain,70321.0,67.0,1376,24,0,High Value,70321.0,No Response,65+,Store,0,No Children,0.041666666666666664,4.166666666666666,1.5,0-30 Days,Responder
944,1962,Graduation,Married,0,1,2013-01-08,6,121,103,69,8,44,48,1,4,2,7,4,0,0,0,0,0,0,0,Spain,56181.0,52.0,393,13,0,Medium Value,56181.0,No Response,45-54,Store,1,One Child,0.07692307692307693,7.6923076923076925,1.0,0-30 Days,Non-Responder
8151,1990,Basic,Married,0,0,2012-12-29,6,16,36,21,20,62,108,1,4,1,3,8,0,0,0,0,0,0,0,Spain,24279.0,24.0,263,8,0,Medium Value,24279.0,No Response,Under 25,Web,0,No Children,0.125,12.5,0.5,0-30 Days,Non-Responder
6184,1969,PhD,Married,0,0,2012-12-12,6,561,64,785,84,128,48,1,3,3,8,1,0,0,0,0,0,0,0,Spain,68462.0,45.0,1670,14,0,High Value,68462.0,No Response,45-54,Store,0,No Children,0.07142857142857142,7.142857142857142,3.0,0-30 Days,Non-Responder
3498,1976,PhD,Married,0,1,2012-11-25,6,462,61,184,10,53,107,4,7,5,9,6,1,0,0,0,0,1,0,Spain,55424.0,38.0,877,21,1,High Value,55424.0,Low Engagement,35-44,Store,1,One Child,0.19047619047619047,19.047619047619047,1.1666666666666667,0-30 Days,Responder
2870,1973,Graduation,Married,0,1,2012-09-21,6,376,0,38,11,8,69,5,6,3,6,6,0,0,0,0,0,0,0,Spain,49094.0,41.0,502,15,0,Medium Value,49094.0,No Response,35-44,Web,1,One Child,0.3333333333333333,33.33333333333333,1.0,0-30 Days,Non-Responder
7342,1961,2n Cycle,Widow,0,1,2012-09-09,6,341,142,113,259,151,66,3,6,6,12,5,0,0,0,0,0,0,0,Spain,59184.0,53.0,1072,24,0,High Value,59184.0,No Response,45-54,Store,1,One Child,0.125,12.5,1.2,0-30 Days,Non-Responder
1911,1987,Graduation,Together,0,0,2012-09-05,6,595,97,291,127,133,121,1,11,5,12,6,0,0,0,0,0,0,0,Germany,67430.0,27.0,1364,28,0,High Value,67430.0,No Response,25-34,Store,0,No Children,0.03571428571428571,3.571428571428571,1.8333333333333333,0-30 Days,Non-Responder
10862,1960,Master,Married,0,1,2012-08-17,6,179,8,83,19,11,26,5,1,2,9,2,0,0,0,0,0,0,0,Spain,30522.0,54.0,326,12,0,Medium Value,30522.0,No Response,45-54,Store,1,One Child,0.4166666666666667,41.66666666666667,0.5,0-30 Days,Non-Responder
2546,1977,2n Cycle,Single,0,1,2014-06-22,7,23,4,5,10,5,23,1,1,0,4,3,0,0,0,0,0,0,0,Spain,31878.0,37.0,70,5,0,Low Value,31878.0,No Response,35-44,Store,1,One Child,0.2,20.0,0.3333333333333333,0-30 Days,Non-Responder
3005,1992,Graduation,Single,0,0,2014-05-01,7,530,117,678,134,44,147,1,4,10,8,1,1,0,0,1,0,1,0,Spain,83528.0,22.0,1650,22,2,High Value,83528.0,Medium Engagement,Under 25,Catalog,0,No Children,0.045454545454545456,4.545454545454546,4.0,0-30 Days,Responder
8318,1979,Graduation,Together,0,0,2014-01-03,7,594,134,786,33,134,57,0,5,6,8,1,0,0,1,0,0,0,0,Spain,90300.0,35.0,1738,19,1,High Value,90300.0,Low Engagement,35-44,Store,0,No Children,0.0,0.0,5.0,0-30 Days,Non-Responder
2930,1978,Master,Single,0,0,2013-12-16,7,852,60,207,78,36,48,2,2,6,10,5,0,0,0,0,0,0,0,Saudi Arabia,68092.0,36.0,1281,18,0,High Value,68092.0,No Response,35-44,Store,0,No Children,0.1111111111111111,11.11111111111111,0.4,0-30 Days,Non-Responder
8216,1972,Master,Married,1,1,2013-10-11,7,158,0,76,13,7,71,6,4,4,3,5,0,0,0,0,0,0,0,Australia,53761.0,42.0,325,11,0,Medium Value,53761.0,No Response,35-44,Web,2,Two or More Children,0.5454545454545454,54.54545454545454,0.8,0-30 Days,Non-Responder
1212,1973,Graduation,Married,1,0,2013-08-13,7,384,25,292,130,41,64,3,8,8,6,6,1,0,0,0,0,0,0,Spain,52845.0,41.0,936,22,1,High Value,52845.0,Low Engagement,35-44,Web,1,One Child,0.13636363636363635,13.636363636363635,1.3333333333333333,0-30 Days,Non-Responder
2541,1976,Graduation,Married,1,0,2013-06-09,7,14,7,11,11,0,5,2,2,0,3,8,0,0,0,0,0,0,0,Spain,24027.0,38.0,48,5,0,Low Value,24027.0,No Response,35-44,Store,1,One Child,0.4,40.0,0.25,0-30 Days,Non-Responder
10659,1979,2n Cycle,Together,1,0,2013-05-07,7,2,8,11,3,8,21,4,3,2,2,7,0,0,0,0,0,0,0,India,7500.0,35.0,53,7,0,Low Value,7500.0,No Response,35-44,Web,1,One Child,0.5714285714285714,57.14285714285714,0.42857142857142855,0-30 Days,Non-Responder
10905,1955,Graduation,Together,1,1,2012-10-29,7,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,1,0,Spain,42586.0,59.0,252,11,0,Medium Value,42586.0,No Response,55-64,Store,2,Two or More Children,0.45454545454545453,45.45454545454545,0.5,0-30 Days,Responder
8910,1955,Graduation,Together,1,1,2012-10-29,7,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,1,0,Spain,42586.0,59.0,252,11,0,Medium Value,42586.0,No Response,55-64,Store,2,Two or More Children,0.45454545454545453,45.45454545454545,0.5,0-30 Days,Responder
7349,1973,Basic,Together,1,0,2012-10-02,7,6,17,16,6,16,42,4,3,1,3,8,0,0,0,0,0,1,0,Spain,9722.0,41.0,103,7,0,Low Value,9722.0,No Response,35-44,Web,1,One Child,0.5714285714285714,57.14285714285714,0.375,0-30 Days,Responder
7872,1975,PhD,Married,0,0,2012-09-12,7,179,21,273,0,21,63,1,6,10,6,5,1,0,1,1,0,1,0,Spain,86836.0,39.0,557,22,3,Medium Value,86836.0,High Engagement,35-44,Catalog,0,No Children,0.045454545454545456,4.545454545454546,1.2,0-30 Days,Responder
4290,1972,Graduation,Married,1,0,2014-03-19,8,1,3,8,2,5,5,1,1,0,2,7,0,0,0,0,0,0,0,Canada,30467.0,42.0,24,3,0,Low Value,30467.0,No Response,35-44,Store,1,One Child,0.3333333333333333,33.33333333333333,0.14285714285714285,0-30 Days,Non-Responder
7408,1952,PhD,Married,0,1,2014-03-03,8,216,2,6,0,0,9,2,5,1,4,7,0,0,0,0,0,0,0,Saudi Arabia,54549.0,62.0,233,10,0,Medium Value,54549.0,No Response,55-64,Web,1,One Child,0.2,20.0,0.7142857142857143,0-30 Days,Non-Responder
9986,1982,Graduation,Together,1,0,2014-02-22,8,16,0,23,3,2,10,3,4,1,2,7,0,0,0,0,0,1,0,Saudi Arabia,19444.0,32.0,54,7,0,Low Value,19444.0,No Response,25-34,Web,1,One Child,0.42857142857142855,42.857142857142854,0.5714285714285714,0-30 Days,Responder
8235,1956,Master,Together,0,1,2014-01-24,8,428,30,214,80,30,61,2,6,5,10,3,0,0,0,0,0,0,0,Saudi Arabia,69245.0,58.0,843,21,0,High Value,69245.0,No Response,55-64,Store,1,One Child,0.09523809523809523,9.523809523809524,2.0,0-30 Days,Non-Responder
